"PRO_COM","mean_residual"
4064,0.167261938753293
4065,0.262511229537252
4066,0.728588648822384
4067,-0.199886113563093
4068,-3.35761119337469
4069,-1.81983253285171
4070,6.9344022993438
4071,1.08959217972761
4072,-0.510200759147147
4073,0.736170730784461
4074,0.802799058715767
4075,-0.151823569521348
4076,3.75010016533894
4077,-0.157111161339319
4078,-0.579544296948795
4079,0.719535120413485
4080,0.763231545741857
4081,-0.587460221137106
4082,-0.950195092278563
4083,0.334423340081742
4084,-4.21878582562343
4085,-0.241581821096008
4086,0.0986400863063488
4087,-2.81308822985293
4088,1.93585774890556
4089,-0.544021367382808
4090,-0.0451460472284653
4091,2.55684319071981
4092,-1.25818604231035
4093,-2.00729899266889
4094,1.13474726965512
4095,1.4977336335991
4096,-0.972224837528323
4097,-1.39059883537536
4098,2.88502736086348
4099,2.02332083043861
4100,-0.0698752256126011
4101,1.78299377011491
4102,-2.17252648540042
4103,-2.52053082354098
4104,-2.78998936622278
4105,-0.83401641020909
4106,1.99765952996864
4107,-0.844653171492673
4108,-0.837713955882798
4109,5.2677653112652
4110,2.49055816912154
4111,2.09608161071179
4112,1.08874815636938
4113,-0.62140523423409
4114,-2.29365972533326
4115,3.28906546873705
4116,-1.04973177602839
4117,-1.23541609835255
4118,-0.892408874562417
4119,-4.35562245956415
4120,-1.03654387773302
4121,0.202849401594519
4122,-2.61170003681637
4123,-2.91598715123886
4124,1.82118894881713
4125,-1.38043341995739
4126,1.43956192691702
4127,0.95589650789203
4128,-0.259013349977353
4129,1.13424174404523
4130,-0.364160339400523
4131,2.02711655087177
4132,-0.700232416600282
4133,0.161985253027116
4134,-0.829854298723982
4135,-0.377599320725352
4136,-0.301774137984147
4137,-0.11107310135703
4138,3.15797881593713
4139,-1.96647422920893
4140,0.071675858301144
4141,-0.620728443102071
4142,-0.354578913199458
4143,-1.75540099573745
4144,-0.790647143936867
4145,0.415401951802724
4146,-0.815018489733584
4147,1.49083833640735
4148,-0.79548233597985
4149,0.0304016496069155
4150,0.235615534297692
4151,-1.43132651328182
4152,-0.344393022706665
4153,-1.71118038327309
4154,1.03174141269368
4155,1.42115433630035
4156,-0.553686590981218
4157,1.52460868557012
4158,-1.28838369626475
4159,-0.340035617370262
4160,-1.1257944996828
4161,-0.384830496365598
4162,-1.60266038100831
4163,-1.84166594987454
4164,-1.16068905516446
4165,-0.850608243852018
4166,-0.489486967314391
4167,1.98129592160239
4168,1.27862589104604
4169,-1.50376724263006
4170,-2.95124024179675
4171,-0.781664614628126
4172,3.47345430773832
4173,-0.726746970549823
4174,1.80378514912287
4175,-1.5481063904287
4176,-1.45924763683552
4177,-0.299151895997708
4178,3.67120402558939
4179,0.0226618161452048
4180,-1.78407400994407
4181,-0.695413973159903
4182,3.34499199559123
4183,-2.45904952593074
4184,-0.662746815488851
4185,-0.193959608576461
4186,1.59677562788798
4187,1.37647616894397
4188,-0.991234454090977
4189,-1.14047952389677
4190,-0.0456313299484689
4191,0.404329452272525
4192,-0.55064268666105
4193,0.366038332951781
4194,-0.617816302326437
4195,2.50633666729251
4196,2.42022717039958
4197,-0.373855590736066
4198,-2.38520268571542
4199,0.928515686474552
4200,1.73187287154431
4201,2.86771157706395
4202,-0.255884824315087
4203,0.855789226409343
4204,-6.04570428414939
4205,1.81158020351154
4206,4.17737249877867
4207,-1.90395199684549
4208,-1.46286596488179
4209,1.28427987157245
4210,-0.705519283290384
4211,-0.576408165546326
4212,-1.1768242763257
4213,0.294795942391342
4214,0.978826417328991
4215,-1.06146276514674
4216,1.31170269561533
4217,-1.72852346231464
4218,0.0208868958677978
4219,1.75954450866357
4220,1.34920774924712
4221,0.184782467933779
4222,0.631435417148259
4223,-3.23816402558066
4224,2.03691093039281
4225,-1.25561395512224
4226,-1.0724618282638
4227,2.1046533788499
4228,2.62261257213271
4229,-2.13644755792367
4230,1.83997660595548
4231,-1.53492761413697
4232,-2.74045785383676
4233,-4.61089179529453
4234,-1.19673680175169
4235,-1.62728211869679
4237,-1.20807061668816
